player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Christian Kirksey,8706,LB,GB,13,11,5.1,0,0,12,51.0,48.2,51.6,59.5,48.5,61.2,9.1,4,3,206,221,5.8,12,29
Terrence Brooks,8714,S,NE,11,0,5.3,0,0,19,47.3,49.3,79.8,57.5,57.8,34.8,11.1,1,1,116,118,2.6,3,8
Kareem Martin,8719,ED,DET,1,0,,0,0,11,,54.3,75.3,53.0,59.8,,,0,0,3,4,0.0,0,0
Phillip Gaines,8722,CB,HST,7,3,5.6,0,0,13,53.5,59.9,82.2,,82.5,69.8,0.0,0,0,105,106,1.9,2,5
Jaylen Watkins,8736,S,LAC,3,1,19.7,0,0,27,50.4,53.0,78.9,,67.4,63.1,0.0,0,0,40,41,0.0,0,3
Bashaud Breeland,8737,CB,KC,14,0,4.2,3,0,16,69.4,62.8,21.0,45.9,40.8,37.2,40.9,9,13,295,303,1.4,4,13
Justin Ellis,8742,DI,BLT,14,5,2.9,0,0,3,60.0,48.2,86.3,49.6,51.4,32.5,6.3,1,0,162,165,4.9,8,10
Cassius Marsh,8743,ED,PIT,9,1,4.9,1,0,25,49.0,38.9,51.9,54.9,35.5,29.2,27.3,3,1,87,89,6.9,6,7
Ross Cockrell,8744,CB,TB,7,0,5.0,1,0,30,73.5,71.2,25.6,52.0,69.8,58.9,50.0,1,2,60,63,0.0,0,1
DaQuan Jones,8747,DI,TEN,17,15,2.0,0,1,31,58.0,67.7,89.0,66.5,62.9,32.5,13.0,7,0,338,350,6.8,23,32
Anthony Hitchens,8754,LB,KC,17,16,3.7,0,0,16,53.3,49.7,59.3,67.4,47.3,81.5,6.2,4,2,352,361,7.1,25,45
Pierre Desir,8762,CB,BLT,10,1,10.3,2,0,3,42.5,48.1,86.1,60.0,72.8,58.3,21.4,3,6,208,214,1.4,3,10
Tre Boston,8763,S,CAR,16,12,6.1,0,1,5,49.9,53.8,87.5,59.9,58.1,55.9,11.3,7,0,369,373,4.1,15,43
Dontae Johnson,8764,CB,SF,9,5,5.0,1,0,28,65.2,67.7,23.3,64.8,79.2,55.2,27.3,3,4,87,88,2.3,2,3
Kevin Pierre-Louis,8767,LB,WAS,13,8,5.8,0,0,32,83.9,67.7,49.3,46.3,48.7,58.4,11.5,3,1,202,209,3.0,6,15
Nevin Lawson,8768,CB,LV,14,4,8.8,1,0,23,54.7,55.6,62.1,78.5,57.2,73.2,6.7,1,5,263,267,0.8,2,10
Brent Urban,8769,DI,CHI,17,13,1.8,0,0,6,60.8,76.5,66.6,56.0,83.7,45.6,8.1,3,1,187,193,9.6,18,21
Ricardo Allen,8782,S,ATL,12,3,14.2,0,0,2,60.1,62.4,86.3,59.9,66.3,74.5,27.3,3,1,186,192,0.0,0,5
Aaron Lynch,8785,ED,JAX,8,0,3.4,0,0,15,60.1,50.8,19.1,58.6,52.3,28.6,28.6,2,2,51,52,5.9,3,5
Avery Williamson,8786,LB,PIT,15,14,4.7,0,0,25,33.8,51.9,59.0,49.2,77.4,80.7,2.9,2,1,296,299,10.5,31,54
Caraun Reid,8793,DI,JAX,6,0,2.5,0,0,15,60.0,66.3,84.2,63.0,63.0,71.0,0.0,0,0,48,51,4.2,2,4
Chris Smith,8794,ED,LV,8,1,6.0,1,0,23,60.0,48.7,36.7,57.9,44.3,72.0,0.0,0,1,32,32,0.0,0,1
Devon Kennard,8809,ED,ARZ,13,3,2.2,0,0,1,26.5,63.8,85.6,64.0,69.8,60.0,11.1,2,0,131,134,8.4,11,13
Bennett Jackson,8822,S,NYJ,1,0,,0,0,22,,59.9,60.4,,60.0,,,0,0,1,1,0.0,0,0
Dan McCullers,8849,DI,CHI,3,2,1.6,0,0,6,60.0,58.2,78.9,66.2,56.0,48.1,0.0,0,0,58,61,6.9,4,5
T.J. Carrie,8853,CB,IND,15,2,0.8,0,0,14,63.8,67.9,84.8,42.7,90.0,55.9,0.0,0,4,133,137,3.0,4,5
Shamar Stephen,8854,DI,MIN,16,9,2.8,0,0,18,69.3,61.7,88.7,56.7,59.7,55.1,6.7,2,0,313,321,4.2,13,19
Shelby Harris,8869,DI,DEN,11,5,4.0,0,1,10,66.2,88.3,53.0,83.5,76.1,59.1,9.1,2,2,142,147,8.5,12,15
Terrance Mitchell,8888,CB,CLV,18,2,8.1,1,1,8,65.3,68.2,89.8,,76.8,72.0,5.0,1,3,419,429,0.7,3,17
Denico Autry,8982,ED,IND,15,4,1.5,0,0,14,55.4,63.7,49.9,67.0,60.9,57.1,11.5,3,4,212,220,7.1,15,19
Shaquil Barrett,9000,ED,TB,19,5,2.5,1,0,30,62.2,74.7,37.0,78.2,66.1,54.5,19.4,7,8,302,308,6.0,18,24
Josh Mauro,9003,DI,ARZ,3,1,1.5,0,0,1,58.4,39.8,80.8,53.9,36.8,33.5,25.0,1,0,35,36,5.7,2,2
Todd Davis,9007,LB,MIN,7,7,5.2,0,0,18,51.0,60.6,78.7,60.6,70.2,48.4,8.7,2,1,130,132,4.6,6,14
Christian Jones,9020,ED,DET,16,7,4.1,0,0,11,33.4,45.7,88.1,52.1,52.5,50.0,10.0,4,0,256,263,6.3,16,29
Senorise Perry,9035,HB,TEN,1,0,,0,0,31,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Malcolm Butler,9040,CB,TEN,17,4,9.0,0,0,31,75.8,74.5,89.8,50.2,61.2,75.0,11.8,4,2,411,424,2.7,11,26
Kerry Hyder,9045,ED,SF,16,7,2.8,0,0,28,72.6,68.6,84.3,58.8,69.9,46.6,12.2,5,1,253,259,8.7,22,29
Adarius Taylor,9074,LB,CAR,11,4,4.8,0,0,5,51.1,45.5,76.5,56.8,45.2,62.2,20.0,2,0,51,52,3.9,2,4
Adrian Phillips,9177,S,NE,16,18,4.9,0,0,19,62.2,66.2,85.6,57.4,68.8,79.4,4.5,3,0,319,327,6.3,20,45
Zach Kerr,9195,DI,CAR,13,9,2.1,0,0,5,59.0,84.1,68.9,77.7,77.8,68.4,4.3,1,1,161,164,6.8,11,13
Daniel Sorensen,9253,S,KC,18,13,5.5,1,0,16,56.9,48.4,70.5,53.3,31.5,38.0,21.7,13,5,354,364,3.4,12,34
Brandon Dunn,9262,DI,HST,13,5,3.0,0,0,13,64.7,35.5,57.8,53.4,33.7,76.0,0.0,0,2,255,260,6.3,16,19
Joe Thomas,9272,LB,DAL,9,8,4.9,0,0,9,60.7,47.7,40.8,65.4,35.4,65.8,16.1,5,2,166,168,4.2,7,18
Keith Smith,9302,FB,ATL,2,0,,0,0,2,,60.0,60.0,60.0,60.0,,,0,0,2,2,0.0,0,0
Mike Pennel,9316,DI,KC,17,10,3.2,0,0,16,70.5,63.6,86.9,53.6,64.1,62.3,3.4,1,0,185,191,6.5,12,18
K'Waun Williams,9332,CB,SF,8,3,0.5,0,0,28,64.8,66.2,82.2,67.4,61.2,64.4,12.5,1,2,79,81,3.8,3,4
Jayrone Elliott,9336,ED,PIT,3,1,-1.0,0,0,25,43.0,36.6,78.0,52.4,42.9,74.5,0.0,0,0,17,17,5.9,1,1
Dante Fowler Jr.,9436,ED,ATL,14,4,0.4,3,0,2,73.1,49.9,8.9,60.9,39.6,28.9,22.2,4,8,160,165,5.0,8,10
Leonard Williams,9439,DI,NYG,16,18,1.5,0,0,21,55.8,79.8,60.7,69.9,82.6,66.1,2.4,1,3,281,294,6.4,18,23
Vic Beasley Jr.,9441,ED,LV,9,1,-1.0,0,1,23,44.0,51.6,30.6,50.0,73.5,30.7,25.0,1,2,56,57,1.8,1,2
Danny Shelton,9445,DI,DET,12,14,2.2,1,0,11,66.9,51.1,57.4,64.0,44.9,44.1,7.9,3,2,255,261,5.5,14,21
Kevin Johnson,9449,CB,CLV,13,3,7.4,0,0,8,52.6,51.4,55.0,55.5,50.1,42.8,8.3,1,3,198,204,1.0,2,8
Arik Armstead,9450,ED,SF,16,6,2.8,1,0,28,70.3,76.0,53.7,65.6,79.5,48.1,10.0,4,4,271,278,8.1,22,30
Marcus Peters,9451,CB,BLT,16,0,6.3,2,1,3,72.1,67.2,29.5,92.9,35.8,29.4,46.2,6,8,342,345,0.9,3,7
Bud Dupree,9455,ED,PIT,11,4,1.4,0,0,25,40.0,60.2,73.4,61.2,63.4,48.1,5.6,1,1,209,212,4.8,10,13
Shaq Thompson,9458,LB,CAR,16,12,4.3,0,1,5,45.0,49.8,86.7,53.9,57.5,67.0,11.7,7,1,370,374,5.7,21,41
Byron Jones,9460,CB,MIA,14,3,9.7,0,0,17,61.5,63.6,88.5,73.2,65.2,29.6,23.1,3,1,313,316,0.3,1,7
Damarious Randall,9463,S,SEA,4,1,2.0,0,0,29,57.5,62.1,76.7,59.0,71.1,29.7,0.0,0,0,13,13,7.7,1,1
Malcom Brown,9465,DI,NO,15,7,1.6,0,0,20,55.0,71.7,68.0,64.6,74.4,59.4,3.7,1,1,156,158,10.9,17,19
Landon Collins,9466,S,WAS,7,8,3.9,0,0,32,56.1,60.0,42.5,94.1,52.5,33.8,21.2,7,2,179,185,6.7,12,18
Mario Edwards Jr.,9468,DI,CHI,14,5,1.6,0,0,6,69.0,90.1,59.3,83.7,79.5,66.5,0.0,0,1,83,86,13.3,11,12
Preston Smith,9471,ED,GB,18,10,3.3,0,0,12,47.5,55.5,53.4,55.8,64.0,51.9,7.1,3,4,321,337,5.9,19,29
Benardrick McKinney,9476,LB,HST,4,8,2.9,0,0,13,61.6,57.8,82.1,45.3,58.1,49.7,15.8,6,0,139,139,10.8,15,24
Eric Kendricks,9478,LB,MIN,11,26,4.0,0,0,18,90.7,82.6,86.9,47.4,62.8,71.8,7.4,6,0,291,300,8.6,25,49
Jaquiski Tartt,9479,S,SF,7,1,7.2,1,0,28,63.5,65.3,35.8,79.1,65.7,74.1,20.0,3,1,144,152,4.2,6,11
Eric Rowe,9480,S,MIA,16,8,6.6,0,0,17,64.1,58.9,64.4,64.0,46.7,71.5,16.2,6,2,337,340,2.4,8,23
Denzel Perryman,9481,LB,LAC,13,8,1.7,0,1,27,74.1,83.3,0.0,75.6,86.3,74.5,6.7,2,3,146,148,11.6,17,20
Ronald Darby,9483,CB,WAS,17,2,4.8,1,0,32,68.2,69.7,86.9,58.5,70.2,72.1,11.8,2,2,405,416,1.5,6,13
Nate Orchard,9484,ED,HST,2,2,,0,0,13,,67.7,79.6,48.7,73.5,30.0,0.0,0,0,20,22,0.0,0,0
Jordan Phillips,9485,DI,ARZ,9,2,3.3,0,1,1,63.1,54.4,84.1,69.5,35.5,33.5,10.0,1,0,98,100,5.1,5,7
Markus Golden,9491,ED,ARZ,16,3,1.1,0,0,1,40.6,59.9,50.4,75.1,41.5,33.6,16.7,4,3,207,211,5.8,12,17
Randy Gregory,9493,ED,DAL,10,2,0.1,0,1,9,50.0,80.5,5.9,81.9,79.4,49.9,7.1,1,5,82,83,9.8,8,11
Frank Clark,9496,ED,KC,18,3,3.2,0,0,16,74.3,54.3,52.4,56.3,50.2,62.0,4.8,1,5,299,309,3.7,11,17
Jordan Richards,9497,S,BLT,3,0,,0,0,3,68.0,49.6,72.5,,37.0,23.1,100.0,2,0,6,6,0.0,0,0
P.J. Williams,9511,S,NO,15,3,7.2,0,0,20,38.0,40.5,87.3,54.6,57.7,44.5,25.0,3,1,126,126,1.6,2,6
Jordan Hicks,9517,LB,ARZ,16,15,3.9,0,0,1,62.6,50.4,86.8,47.6,40.4,68.0,11.4,9,1,372,377,8.9,33,55
Carl Davis,9523,DI,NE,2,1,2.0,0,0,19,,76.8,77.9,74.7,64.9,72.1,0.0,0,0,12,12,16.7,2,3
Henry Anderson,9526,DI,NYJ,16,8,1.6,0,0,22,48.0,67.9,74.5,63.6,72.2,51.7,4.9,2,1,234,239,9.0,21,31
Steven Nelson,9531,CB,PIT,16,1,11.1,1,0,25,68.6,68.1,45.8,,67.2,61.9,29.4,5,4,366,370,0.5,2,11
Angelo Blackson,9533,DI,ARZ,16,6,1.7,1,0,1,54.9,44.1,61.0,57.9,40.4,25.7,23.1,6,2,225,229,4.4,10,14
Trey Flowers,9534,ED,DET,7,3,2.1,0,0,11,79.6,83.3,67.6,72.7,75.5,72.0,5.6,1,1,115,117,9.6,11,14
Za'Darius Smith,9555,ED,GB,18,13,2.3,2,1,12,55.1,76.3,14.3,84.2,61.5,61.7,10.4,5,9,324,339,7.1,23,30
Kwon Alexander,9557,LB,NO,12,8,2.5,0,1,20,55.6,58.6,59.4,66.4,60.2,47.9,15.8,6,3,267,276,6.7,18,24
Damien Wilson,9560,LB,KC,16,18,3.5,0,0,16,53.4,54.2,63.2,61.4,55.4,76.5,3.5,2,2,325,334,6.2,20,37
Grady Jarrett,9570,DI,ATL,16,11,1.7,1,0,2,67.1,80.2,34.8,83.3,66.2,40.4,11.6,5,6,269,277,7.1,19,27
Adrian Amos,9575,S,GB,18,15,7.1,0,0,12,92.1,89.9,85.0,63.4,60.4,71.1,16.0,8,2,404,423,2.7,11,27
Bobby McCain,9578,S,MIA,16,1,14.9,0,0,17,63.1,62.1,89.3,50.6,61.0,60.4,10.5,2,0,338,341,0.0,0,16
Tyeler Davison,9587,DI,ATL,16,16,2.5,0,0,2,58.9,58.3,73.0,61.2,55.8,58.9,7.3,3,1,246,254,4.9,12,22
David Mayo,9602,LB,NYG,11,3,2.3,0,0,21,31.7,48.6,82.3,55.8,65.3,52.0,13.3,2,0,101,105,8.9,9,10
Tye Smith,9603,CB,TEN,6,0,1.0,0,0,31,64.1,61.4,82.7,,41.5,68.8,0.0,0,0,42,44,2.4,1,2
Quandre Diggs,9633,S,SEA,17,12,12.0,1,0,29,56.2,63.1,42.3,51.8,87.1,83.5,5.6,2,3,370,381,0.8,3,22
Anthony Chickillo,9645,ED,DEN,9,4,4.0,0,0,10,39.2,56.7,82.6,59.2,58.5,33.1,8.3,1,0,77,82,3.9,3,7
Christian Covington,9649,DI,CIN,16,13,3.3,0,0,7,57.0,51.7,87.6,52.5,52.2,42.7,10.8,4,0,274,278,6.2,17,20
Rakeem Nunez-Roches,9650,DI,TB,20,9,2.5,0,0,30,53.2,48.2,49.0,51.4,53.2,67.5,4.0,1,3,235,241,4.3,10,15
Bryce Hager,9657,LB,NYJ,3,3,2.0,0,0,22,39.2,30.2,76.4,67.4,28.2,45.5,12.5,1,0,46,46,6.5,3,4
Edmond Robinson,9665,LB,ATL,6,2,,0,0,2,41.4,40.8,78.6,67.5,42.3,27.5,33.3,1,1,26,26,0.0,0,0
Mark Nzeocha,9669,LB,SF,1,0,,0,0,28,61.1,64.3,65.9,,60.0,,,0,0,1,1,0.0,0,0
Darryl Roberts,9680,CB,DET,10,3,4.3,1,0,11,55.0,54.3,85.2,46.9,52.8,75.1,0.0,0,5,146,154,0.7,1,3
Justin Hamilton,9732,DI,DAL,10,4,2.8,0,0,9,,45.9,57.2,61.6,42.6,29.6,18.2,2,1,132,133,2.3,3,5
Xavier Williams,9809,DI,CIN,12,11,2.9,0,0,7,61.5,45.2,44.2,48.3,50.1,68.0,0.0,0,2,168,173,7.1,12,14
Neville Hewitt,9836,LB,NYJ,16,18,4.8,0,0,22,55.2,59.3,88.2,55.9,64.2,66.1,10.8,9,0,423,435,8.0,34,56
DeAndre Carter,9859,WR,CHI,1,0,,0,0,6,,60.0,60.0,,60.0,,,0,0,0,1,,0,0
Troy Hill,9881,CB,LA,18,7,5.2,0,0,26,71.9,69.9,67.0,73.1,55.7,41.8,27.6,8,2,390,402,1.8,7,14
DeShawn Williams,9891,DI,DEN,14,9,3.0,0,0,10,75.8,76.6,70.4,69.8,69.1,53.1,6.7,2,1,200,204,7.5,15,19
Justin Coleman,9892,CB,DET,11,1,2.0,0,0,11,48.4,47.4,83.7,51.8,45.1,28.0,60.0,3,1,165,169,0.6,1,1
Anthony Harris,9895,S,MIN,16,20,8.4,0,0,18,63.6,66.2,88.4,47.8,69.7,78.6,11.0,8,0,443,454,2.0,9,45
James Vaughters,9934,ED,CHI,15,6,4.4,0,0,6,66.5,68.0,58.8,56.8,73.6,67.7,5.9,1,1,119,121,5.9,7,10
Deshazor Everett,9940,S,WAS,9,5,8.3,1,1,32,59.3,61.9,28.7,52.6,73.3,50.6,17.6,3,3,142,146,0.7,1,9
Dean Marlowe,9966,S,BUF,14,2,5.5,0,0,4,52.1,53.8,81.5,84.4,51.3,48.6,33.3,4,0,101,102,3.0,3,6
Alex Singleton,9994,LB,PHI,15,28,5.1,0,0,24,52.0,58.9,60.4,75.6,62.6,57.1,11.1,10,1,343,351,9.6,33,52
Bryce Callahan,10000,CB,DEN,10,1,5.4,0,0,10,86.7,84.1,85.5,45.6,66.0,72.9,16.7,2,0,253,261,1.6,4,9
De'Vante Bausby,10057,CB,DEN,6,0,,2,0,10,54.0,51.8,82.5,,38.4,33.0,100.0,3,4,79,81,0.0,0,0
David Irving,10063,DI,LV,2,2,8.0,0,0,23,60.0,70.6,77.4,60.0,70.9,70.4,0.0,0,0,16,16,0.0,0,1
Quinton Dunbar,10073,CB,SEA,6,1,4.9,0,0,29,44.2,47.7,84.5,52.6,65.7,73.5,0.0,0,2,121,125,2.5,3,7
Curtis Riley,10109,S,MIN,3,2,18.0,0,0,18,46.9,48.3,74.3,54.2,63.7,46.7,25.0,1,0,30,31,0.0,0,1
Nick Dzubnar,10127,LB,TEN,8,0,0.5,0,0,31,21.8,25.4,74.3,60.0,60.6,75.0,0.0,0,0,21,21,9.5,2,2
Tyrell Adams,10140,LB,HST,14,24,3.4,0,2,13,45.2,43.5,84.3,71.4,40.5,59.5,14.7,11,0,338,350,5.6,19,40
Daniel Brown,10144,TE,NYJ,1,0,,0,0,22,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
T.Y. McGill,10156,DI,PHI,7,2,-1.5,1,0,24,63.0,64.2,0.0,76.1,62.5,72.3,0.0,0,3,70,72,5.7,4,4
Efe Obada,10235,ED,CAR,16,4,1.0,1,0,5,57.9,59.7,38.7,74.4,41.4,45.1,16.7,2,3,128,130,4.7,6,6
Erik Harris,10346,S,LV,14,6,9.5,0,0,23,57.9,57.0,88.3,50.0,54.2,42.5,20.6,7,0,280,285,1.8,5,21
Joey Bosa,10637,ED,LAC,12,4,1.5,1,0,27,74.8,90.2,1.2,90.5,83.1,63.9,9.1,3,9,195,197,10.8,21,26
Jalen Ramsey,10639,CB,LA,17,4,10.0,1,0,26,77.8,77.3,69.0,77.0,65.5,61.1,35.7,5,6,381,391,0.5,2,5
DeForest Buckner,10641,DI,IND,16,17,2.3,0,1,14,61.0,89.6,69.1,90.1,71.5,49.5,6.8,3,2,250,259,7.2,18,24
Leonard Floyd,10643,ED,LA,18,16,2.7,0,0,26,69.9,69.5,68.7,66.0,65.5,50.8,15.6,7,3,366,376,3.8,14,22
Eli Apple,10644,CB,CAR,1,0,4.0,0,0,5,57.0,55.3,74.3,,53.2,77.7,0.0,0,0,8,8,12.5,1,1
Vernon Hargreaves III,10645,CB,HST,16,0,9.9,2,0,13,37.3,41.2,87.6,39.8,57.9,55.0,31.3,5,4,412,422,0.7,3,11
Sheldon Rankins,10646,DI,NO,14,4,2.5,0,0,20,54.8,63.5,55.2,68.4,58.2,37.1,10.5,2,2,175,178,4.6,8,13
Karl Joseph,10648,S,CLV,15,11,6.3,0,0,8,49.1,54.7,84.7,62.4,65.6,59.7,14.6,6,1,254,261,3.5,9,24
Keanu Neal,10651,S,ATL,15,7,5.9,0,0,2,66.2,68.2,61.0,74.3,67.9,74.3,10.8,4,2,294,302,3.4,10,26
Shaq Lawson,10653,ED,MIA,14,9,2.5,0,0,17,80.2,70.9,65.1,65.9,66.1,75.8,0.0,0,2,203,203,3.9,8,13
William Jackson III,10658,CB,CIN,14,0,4.9,1,0,7,72.4,71.4,64.8,52.7,64.7,71.8,20.0,2,6,345,351,1.2,4,8
Kenny Clark,10661,DI,GB,15,10,2.7,0,0,12,64.2,76.1,55.6,70.3,74.1,46.8,8.3,4,3,256,271,9.4,24,34
Vernon Butler,10664,DI,BUF,17,10,0.5,0,1,4,63.4,57.5,86.8,56.4,55.0,76.0,0.0,0,0,193,197,4.7,9,10
Emmanuel Ogbah,10666,ED,MIA,16,9,2.4,0,0,17,54.2,66.4,82.5,64.5,63.7,46.5,6.7,2,1,265,268,6.0,16,19
Jaylon Smith,10668,LB,DAL,16,32,4.9,1,0,9,64.4,54.2,3.9,64.1,47.1,78.1,8.6,9,8,462,472,6.3,29,64
Myles Jack,10670,LB,JAX,14,26,4.3,0,1,15,65.0,69.1,5.3,58.0,75.7,77.7,9.1,8,7,412,425,9.0,37,54
Chris Jones,10671,DI,KC,17,13,2.3,1,0,16,53.8,90.3,14.0,92.8,67.2,26.8,20.0,9,9,287,294,5.2,15,23
Xavien Howard,10672,CB,MIA,16,0,6.6,2,0,17,89.6,87.3,39.9,60.0,70.0,67.5,11.1,1,8,349,352,0.9,3,8
Reggie Ragland,10675,LB,DET,16,11,3.6,0,1,11,35.7,48.0,89.3,60.3,55.0,72.3,7.5,3,1,222,232,6.3,14,26
Kamalei Correa,10676,ED,JAX,9,2,3.4,1,0,15,59.0,46.8,46.7,50.5,45.9,38.5,18.2,2,1,92,96,4.3,4,7
Austin Johnson,10677,DI,NYG,16,5,1.6,0,0,21,69.2,66.9,83.8,60.4,63.0,40.4,7.1,1,0,115,122,5.2,6,8
Jihad Ward,10678,ED,BLT,12,3,2.9,1,0,3,82.1,65.6,41.5,60.8,62.7,79.8,0.0,0,2,101,101,4.0,4,8
A'Shawn Robinson,10680,DI,LA,10,2,2.8,0,1,26,41.5,54.6,82.7,56.5,59.8,61.2,0.0,0,0,65,67,10.8,7,11
Jarran Reed,10683,DI,SEA,17,11,2.5,1,0,29,44.8,56.5,43.9,58.7,63.7,64.5,5.7,2,5,249,259,6.8,17,22
Deion Jones,10686,LB,ATL,16,14,4.2,0,1,2,70.6,68.7,49.2,75.0,59.3,65.0,14.5,11,2,339,348,8.3,28,51
Mackensie Alexander,10688,CB,CIN,13,3,5.4,3,0,7,67.2,60.4,57.1,45.9,38.4,58.3,17.6,3,3,224,225,3.6,8,11
Sean Davis,10692,S,PIT,5,1,4.3,0,0,25,52.8,58.1,77.0,59.5,72.6,85.5,0.0,0,0,22,22,4.5,1,4
Vonn Bell,10695,S,CIN,16,21,6.2,0,0,7,64.6,71.4,85.5,63.5,78.1,88.9,4.7,4,1,434,442,6.5,28,60
James Bradberry,10696,CB,NYG,15,2,7.5,0,1,21,79.9,79.8,88.6,50.2,71.9,29.9,11.8,2,3,364,382,1.4,5,13
Adam Gotsis,10697,ED,JAX,16,6,1.7,0,1,15,,60.7,64.7,56.4,63.2,47.5,12.5,5,2,305,313,7.2,22,29
Kevin Byard,10698,S,TEN,17,14,6.8,0,0,31,61.5,65.8,64.8,60.9,74.6,90.5,6.7,4,3,420,433,3.3,14,42
Carl Nassib,10699,ED,LV,14,8,2.0,0,0,23,61.6,66.1,90.1,64.1,58.9,40.9,14.8,4,0,167,171,6.0,10,15
Maliek Collins,10701,DI,LV,12,3,1.3,0,0,23,57.4,39.2,45.8,57.6,32.2,28.3,15.4,2,3,178,184,3.9,7,8
Will Redmond,10702,S,GB,14,1,9.5,0,0,12,59.0,55.1,36.8,64.8,39.7,29.4,16.7,1,1,83,83,0.0,0,4
Yannick Ngakoue,10703,ED,BLT,17,2,2.7,0,0,3,57.9,69.3,90.1,74.5,46.7,30.6,20.0,3,0,194,200,4.1,8,10
Darian Thompson,10705,S,DAL,10,3,13.9,0,1,9,51.3,47.2,87.2,56.6,39.0,52.6,33.3,7,0,179,180,1.1,2,11
Jonathan Bullard,10706,DI,SEA,6,4,2.6,0,0,29,60.0,56.5,0.0,75.3,54.7,53.3,0.0,0,2,61,61,8.2,5,5
Shilique Calhoun,10709,ED,NE,9,3,4.8,0,1,19,58.5,50.3,85.0,58.3,41.8,60.2,7.7,1,0,105,106,1.9,2,9
Daryl Worley,10711,CB,LV,10,3,9.4,0,0,23,42.2,44.8,45.8,64.1,62.9,64.2,8.3,1,3,126,128,3.2,4,8
Jordan Jenkins,10717,ED,NYJ,12,6,2.2,0,1,22,52.4,69.4,60.5,64.8,74.7,51.1,4.3,1,2,193,197,6.7,13,16
Kendall Fuller,10718,CB,WAS,15,6,7.9,1,0,32,65.4,66.7,67.2,53.0,70.5,71.2,10.5,2,5,379,390,0.5,2,11
Nick Vigil,10721,LB,LAC,10,9,6.8,0,1,27,60.5,60.6,79.9,61.4,59.0,77.6,4.2,1,0,150,152,2.0,3,14
Kyler Fackrell,10722,ED,NYG,12,4,4.1,1,0,21,48.2,57.6,37.2,60.1,66.0,28.9,25.9,7,4,211,224,4.3,9,16
Javon Hargrave,10723,DI,PHI,15,9,2.0,0,0,24,52.8,61.2,27.8,83.9,48.1,57.3,8.6,3,5,251,258,7.6,19,23
Justin Simmons,10732,S,DEN,16,5,7.9,0,0,10,79.0,77.4,61.5,63.0,74.0,76.0,14.3,5,1,405,416,2.5,10,25
Joe Schobert,10733,LB,JAX,16,26,3.4,0,0,15,43.1,54.2,49.4,69.9,65.5,44.7,10.9,10,2,487,504,7.4,36,56
Sheldon Day,10737,DI,IND,4,0,2.0,0,0,14,,56.8,78.7,69.6,46.5,69.0,0.0,0,0,28,28,7.1,2,2
Tavon Young,10738,CB,BLT,1,0,,0,0,3,57.8,57.4,75.2,51.3,63.6,79.3,,0,1,8,8,0.0,0,0
