player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Eric Murray,10740,S,HST,14,6,8.4,0,0,13,50.4,53.9,24.2,74.1,64.3,71.9,20.0,6,5,393,402,1.5,6,18
B.J. Goodson,10743,LB,CLV,16,17,4.3,0,0,8,66.1,66.0,87.0,58.2,62.8,89.3,4.2,2,0,331,339,3.6,12,29
Nick Kwiatkoski,10747,LB,LV,12,7,3.9,0,0,23,75.3,67.1,55.5,62.7,54.6,66.7,12.0,6,3,276,281,7.2,20,37
De'Vondre Campbell,10749,LB,ARZ,16,15,4.9,1,1,1,51.5,49.0,85.7,51.1,48.3,76.4,4.8,3,1,346,349,6.6,23,45
Hassan Ridgeway,10750,DI,PHI,7,1,1.8,0,0,24,59.9,69.2,81.2,71.3,61.8,55.6,0.0,0,0,68,70,11.8,8,9
Juston Burris,10752,S,CAR,13,5,6.2,0,0,5,59.5,55.3,88.0,67.9,38.8,29.2,30.4,7,0,278,281,1.8,5,11
David Onyemata,10754,DI,NO,17,9,1.2,0,0,20,72.5,88.8,76.3,81.6,76.5,49.0,5.4,2,1,233,237,8.6,20,26
Deon Bush,10758,S,CHI,4,0,,0,0,6,57.3,57.9,80.7,,60.7,28.7,,0,0,7,7,0.0,0,0
Blake Martinez,10765,LB,NYG,16,23,4.0,1,0,21,73.9,75.9,87.3,54.7,75.2,81.9,6.0,5,2,393,411,8.9,35,55
Willie Henry,10766,DI,SF,1,0,,0,0,28,,61.0,69.8,59.6,60.4,,,0,0,3,3,0.0,0,0
Rashard Robinson,10767,CB,DAL,4,2,5.0,0,0,9,55.9,60.3,83.1,,73.6,73.5,14.3,1,1,89,90,1.1,1,4
Dean Lowry,10771,DI,GB,18,14,3.3,0,0,12,59.3,60.0,77.8,60.3,57.9,79.9,0.0,0,1,314,329,4.1,13,24
Matthew Judon,10780,ED,BLT,16,9,2.4,2,0,3,73.0,66.0,0.0,67.0,66.7,58.7,15.2,5,8,185,188,8.1,15,19
Quinton Jefferson,10781,DI,BUF,19,6,2.4,2,0,4,64.9,59.1,29.7,67.9,50.5,55.2,8.3,2,5,205,212,4.9,10,16
Matt Ioannidis,10786,DI,WAS,3,0,2.2,0,0,32,,67.8,22.0,77.0,56.6,72.4,0.0,0,1,28,28,10.7,3,5
LeShaun Sims,10791,CB,CIN,12,5,4.8,0,0,7,40.1,43.0,84.9,57.6,55.6,51.2,26.7,4,3,244,249,1.6,4,6
D.J. Reader,10800,DI,CIN,5,5,3.2,0,0,7,60.3,69.6,84.2,60.7,69.3,27.4,26.1,6,0,110,110,10.0,11,12
Temarrick Hemingway,10811,TE,WAS,1,0,,0,0,32,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
DeAndre Houston-Carson,10819,S,CHI,8,0,,0,0,6,88.9,89.9,85.1,,68.4,55.4,,0,0,10,11,0.0,0,0
Anthony Brown,10823,CB,DAL,10,1,6.9,2,0,9,48.3,54.6,85.3,74.2,74.5,59.2,9.1,1,3,224,230,2.2,5,9
Derek Watt,10832,FB,PIT,2,0,,0,0,25,,64.2,60.0,,60.0,,,0,0,2,2,0.0,0,0
Anthony Zettel,10836,ED,NO,1,0,,0,0,20,,59.5,72.7,63.7,59.0,,,0,0,2,2,0.0,0,0
Kamu Grugier-Hill,10842,LB,MIA,11,2,7.7,1,0,17,50.0,50.4,28.9,73.1,45.1,51.2,0.0,0,3,55,55,1.8,1,3
Kavon Frazier,10846,S,MIA,5,1,,0,0,17,66.4,68.8,79.3,59.9,64.7,77.6,0.0,0,0,18,18,0.0,0,0
Elandon Roberts,10848,LB,MIA,13,11,2.9,0,1,17,26.7,29.3,84.4,67.3,55.0,36.8,12.7,7,0,228,228,9.6,22,37
Kevon Seymour,10852,CB,PHI,2,0,,0,0,24,58.1,55.8,0.0,,64.0,80.3,,0,1,22,22,0.0,0,0
Will Parks,10853,CB,DEN,10,0,0.3,0,0,10,52.5,57.5,82.8,59.2,77.3,62.4,0.0,0,0,87,91,5.7,5,6
Stephen Weatherly,10861,ED,CAR,9,2,1.3,0,0,5,59.2,53.7,88.3,54.1,52.2,30.0,17.6,3,0,144,146,4.9,7,12
Jalen Mills,10867,S,PHI,15,9,7.5,0,0,24,66.9,68.9,85.3,68.3,67.2,56.1,18.4,9,3,409,418,4.6,19,31
Jayron Kearse,10878,S,DET,11,4,5.0,0,0,11,58.7,55.7,27.0,54.4,56.1,73.3,9.1,3,4,188,196,6.9,13,26
Clayton Fejedelem,10879,S,MIA,3,0,13.0,0,0,17,32.9,36.5,73.7,65.4,61.5,77.2,0.0,0,0,5,5,0.0,0,1
Tyler Matakevich,10880,LB,BUF,5,0,5.7,0,0,4,80.0,73.4,75.9,55.7,57.0,62.2,25.0,1,0,24,24,4.2,1,3
Joe Walker,10885,LB,SF,2,0,2.0,0,0,28,48.6,66.4,72.3,,81.1,77.0,0.0,0,0,6,6,33.3,2,2
Mike Hilton,10898,CB,PIT,13,2,2.9,0,0,25,62.0,63.7,51.2,76.7,53.9,28.2,32.1,9,2,142,142,9.2,13,17
Jarrod Wilson,10902,S,JAX,12,13,10.2,1,0,15,64.7,64.7,34.8,66.1,64.9,69.7,10.0,5,3,317,326,2.2,7,32
Chris Milton,10914,CB,TEN,2,0,,0,0,31,,44.9,64.9,,60.0,22.4,100.0,1,0,2,2,0.0,0,0
Matthias Farley,10953,S,NYJ,6,4,8.7,0,0,22,60.5,57.4,89.4,74.6,41.1,29.6,37.5,6,0,61,63,3.3,2,6
Justin Zimmer,10975,DI,BUF,15,8,1.7,0,1,4,62.7,73.4,64.8,66.0,71.3,39.2,8.3,2,1,132,135,7.6,10,14
Trevor Williams,11004,CB,PHI,2,0,,0,0,24,65.1,65.4,75.4,,61.4,78.0,,0,0,8,9,0.0,0,0
Jared Norris,11011,LB,WAS,2,0,,0,0,32,42.9,42.4,67.3,,62.2,,,0,0,3,3,0.0,0,0
Kalif Raymond,11028,WR,TEN,1,0,,0,0,31,71.0,72.0,60.0,,60.0,71.4,,0,0,1,1,0.0,0,0
Eddie Yarbrough,11033,ED,MIN,4,1,4.0,0,0,18,,36.7,83.5,58.4,30.0,38.7,14.3,1,0,44,46,4.5,2,5
Sharrod Neasman,11050,S,ATL,12,2,6.5,0,0,2,59.4,63.4,84.9,90.1,63.4,68.0,14.3,1,0,102,104,2.0,2,4
Brian Poole,11052,CB,NYJ,9,3,6.2,0,0,22,79.5,77.1,83.2,49.7,69.8,83.6,7.1,1,0,170,175,3.5,6,10
Trevon Coley,11093,DI,NYJ,6,3,2.8,0,0,22,61.2,51.2,51.2,58.7,48.2,57.2,10.0,1,1,71,71,4.2,3,6
Charles Washington,11137,S,ARZ,3,0,1.0,0,0,1,82.0,89.0,73.8,57.2,73.7,79.0,0.0,0,0,18,18,5.6,1,1
Brian Price,11157,DI,GB,3,0,0.0,0,0,12,,55.1,0.0,62.4,66.4,26.1,50.0,1,1,8,8,12.5,1,1
Brennan Scarlett,11169,LB,HST,10,6,3.9,0,0,13,70.7,55.7,84.3,55.8,48.3,47.2,19.2,5,0,165,168,5.5,9,15
Morgan Fox,11184,DI,LA,18,5,2.4,0,0,26,60.2,58.7,87.0,68.3,44.0,47.4,11.1,3,0,170,175,7.1,12,19
Cory Littleton,11190,LB,LV,14,15,3.3,1,0,23,48.5,46.3,84.1,50.5,45.5,49.3,15.6,7,2,323,332,4.3,14,23
Woodrow Hamilton,11215,DI,CAR,5,1,0.5,0,0,5,,37.0,6.0,55.2,42.7,22.9,40.0,2,1,31,31,6.5,2,2
Jonathan Jones,11217,CB,NE,16,4,8.4,0,0,19,80.8,80.7,85.7,57.4,71.8,66.9,10.0,2,1,271,277,2.2,6,14
Cre'Von LeBlanc,11218,CB,PHI,8,1,0.5,1,0,24,43.3,47.7,15.1,92.3,46.9,28.4,25.0,1,3,46,47,4.3,2,2
Ken Crawley,11224,CB,NO,1,0,10.0,0,0,20,84.9,84.2,73.1,,64.2,72.5,0.0,0,0,4,4,0.0,0,1
Andrew Adams,11240,S,TB,4,1,4.5,0,0,30,52.4,52.3,79.7,54.4,63.2,80.8,0.0,0,0,10,10,10.0,1,2
Romeo Okwara,11250,ED,DET,16,4,3.5,0,0,11,55.9,68.8,55.7,84.5,45.0,28.7,20.0,7,4,289,296,4.5,13,24
Doug Middleton,11262,S,JAX,2,0,,0,0,15,60.0,62.5,72.0,,60.0,,,0,0,5,5,0.0,0,0
Brandin Bryant,11280,DI,BUF,1,0,2.0,0,0,4,,71.7,73.4,69.6,62.4,66.8,0.0,0,0,3,3,33.3,1,1
Elijhaa Penny,11300,FB,NYG,1,0,,0,0,21,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Kevin Peterson,11302,CB,ARZ,4,0,,2,0,1,35.1,38.3,79.2,58.8,63.3,75.4,,0,4,17,17,0.0,0,0
Antwaun Woods,11332,DI,DAL,14,11,3.0,1,0,9,64.1,58.3,72.0,50.0,61.9,39.9,14.8,4,1,235,244,3.8,9,12
Roy Robertson-Harris,11341,DI,CHI,8,0,3.0,0,0,6,63.3,67.0,54.8,63.0,64.0,50.1,10.0,1,1,101,105,5.9,6,9
Antonio Hamilton,11353,CB,KC,6,1,6.0,0,0,16,48.0,48.4,81.9,60.6,50.0,45.1,0.0,0,0,45,46,0.0,0,1
Tony McRae,11358,CB,DET,1,0,,0,0,11,30.1,32.2,71.1,,60.0,78.9,,0,0,2,2,0.0,0,0
Jaydon Mickens,11371,WR,TB,2,0,,0,0,30,,60.0,60.0,,60.0,,,0,0,2,2,0.0,0,0
Myles Garrett,11756,ED,CLV,16,5,2.7,2,0,8,58.4,86.0,30.6,90.1,69.5,61.2,5.9,2,8,278,284,6.1,17,27
Solomon Thomas,11758,DI,SF,2,1,,0,0,28,60.0,49.5,77.2,52.0,47.1,68.6,0.0,0,0,17,17,0.0,0,0
Jamal Adams,11761,S,SEA,13,12,3.0,0,0,29,52.5,62.7,84.7,86.1,61.6,56.3,17.1,7,1,274,280,4.0,11,22
Marshon Lattimore,11766,CB,NO,16,4,6.3,4,0,20,59.7,59.1,26.5,59.5,63.0,77.9,15.8,3,11,373,378,0.5,2,12
Haason Reddick,11768,ED,ARZ,16,8,2.6,1,0,1,52.6,72.8,89.7,82.6,56.7,77.6,3.1,1,2,309,312,4.9,15,23
Derek Barnett,11769,ED,PHI,13,7,2.9,0,0,24,75.4,67.9,54.1,62.6,66.0,67.5,7.4,2,3,216,219,6.0,13,18
Malik Hooker,11770,S,IND,2,0,8.3,1,0,14,65.4,60.6,0.0,,58.0,64.8,0.0,0,1,27,30,7.4,2,3
Marlon Humphrey,11771,CB,BLT,17,1,9.9,3,0,3,77.6,76.4,88.2,69.2,59.5,70.8,5.9,1,8,358,361,1.1,4,15
Jonathan Allen,11772,DI,WAS,17,16,2.8,1,0,32,71.0,78.4,70.8,83.7,60.8,66.2,1.7,1,2,351,361,8.5,30,41
Adoree' Jackson,11773,CB,TEN,4,1,25.0,0,0,31,66.4,56.6,81.4,38.2,28.5,47.7,37.5,3,1,84,85,0.0,0,4
Jarrad Davis,11776,LB,DET,14,11,4.2,0,0,11,72.1,62.2,81.8,61.4,50.8,41.4,17.1,6,0,158,161,7.0,11,18
Charles Harris,11777,ED,ATL,13,0,2.9,0,0,2,51.1,55.7,45.2,59.6,62.7,58.7,12.5,1,2,84,86,6.0,5,7
Jabrill Peppers,11780,S,NYG,15,13,4.1,0,1,21,57.2,64.7,86.1,76.3,71.8,59.1,15.9,7,2,327,342,4.3,14,24
Takkarist McKinley,11781,ED,CIN,4,1,3.5,0,0,7,77.3,69.6,25.5,63.4,69.7,57.9,0.0,0,1,22,22,9.1,2,2
Tre'Davious White,11782,CB,BUF,17,10,4.3,0,0,4,71.9,68.5,50.3,92.5,39.4,56.2,17.9,5,7,401,410,1.5,6,13
Taco Charlton,11783,ED,KC,7,1,3.7,0,0,16,60.0,67.6,30.6,74.0,56.3,35.5,0.0,0,1,33,33,6.1,2,3
T.J. Watt,11785,ED,PIT,16,9,0.1,0,1,25,67.8,91.6,66.7,90.5,90.3,79.2,2.6,1,3,341,345,8.5,29,29
Kevin King,11788,CB,GB,13,5,5.5,0,0,12,45.6,50.6,61.6,60.0,71.7,51.7,8.7,2,6,265,280,2.3,6,16
Budda Baker,11791,S,ARZ,15,15,5.0,0,0,1,68.9,75.3,85.8,70.3,80.3,72.1,10.3,7,2,359,362,6.1,22,46
Marcus Maye,11794,S,NYJ,16,14,4.8,1,1,22,85.8,82.9,89.1,64.7,73.0,64.8,14.3,7,4,430,442,3.5,15,28
Marcus Williams,11797,S,NO,16,10,8.9,0,0,20,72.9,78.6,89.6,61.8,88.9,91.0,0.0,0,3,360,366,1.7,6,22
Sidney Jones,11798,CB,JAX,7,2,6.9,0,0,15,71.3,68.1,83.9,60.0,49.0,65.0,18.2,2,0,118,122,0.8,1,7
Quincy Wilson,11801,CB,NYG,1,0,-3.0,0,0,21,56.4,56.1,74.0,,56.5,24.1,50.0,1,0,12,12,8.3,1,1
Tyus Bowser,11802,ED,BLT,18,7,1.5,0,0,3,66.7,68.3,59.9,62.2,71.7,49.0,0.0,0,2,143,143,9.8,14,15
Ryan Anderson,11804,ED,WAS,9,3,-0.3,1,0,32,60.4,49.6,49.5,45.6,59.6,58.8,12.5,1,1,75,78,4.0,3,4
DeMarcus Walker,11806,DI,DEN,13,10,2.8,1,0,10,57.6,54.1,49.2,64.0,50.6,58.6,0.0,0,2,157,160,2.5,4,6
Raekwon McMillan,11809,LB,LV,9,2,7.9,0,1,23,28.9,30.3,0.0,58.4,56.0,43.7,10.5,2,1,83,87,9.6,8,15
Dalvin Tomlinson,11810,DI,NYG,16,11,1.9,0,0,21,57.6,75.1,65.8,74.6,70.3,52.9,8.7,4,2,301,314,7.3,22,31
Zach Cunningham,11812,LB,HST,16,31,3.7,0,1,13,43.0,60.9,42.9,78.6,72.7,57.0,10.2,14,3,460,471,12.8,59,92
Tanoh Kpassagnon,11814,ED,KC,19,9,2.2,0,0,16,58.4,55.4,91.4,49.0,61.1,60.5,5.4,2,0,309,316,6.8,21,26
Chidobe Awuzie,11815,CB,DAL,8,3,7.2,0,0,9,52.0,52.0,44.3,,55.8,50.6,0.0,0,2,198,202,1.0,2,10
Josh Jones,11816,S,JAX,13,6,7.2,0,0,15,39.2,43.9,16.0,58.6,59.5,69.9,9.1,4,6,298,310,5.4,16,34
Larry Ogunjobi,11820,DI,CLV,17,9,2.2,0,1,8,60.0,51.4,37.4,56.2,53.8,30.4,12.5,6,5,309,314,7.4,23,33
Ahkello Witherspoon,11821,CB,SF,8,1,4.7,1,0,28,80.9,80.2,83.7,58.3,68.4,75.5,0.0,0,3,122,123,0.0,0,3
Dawuane Smoot,11823,ED,JAX,16,2,2.2,0,0,15,64.4,57.3,40.4,66.6,46.9,29.9,14.3,3,5,248,256,4.8,12,16
Jordan Willis,11828,ED,SF,9,3,0.0,1,0,28,41.1,49.6,63.2,59.3,54.7,62.1,16.7,1,1,76,78,2.6,2,2
Chris Wormley,11829,DI,PIT,14,1,4.2,0,0,25,,80.4,82.7,77.1,70.3,50.3,14.3,1,0,82,82,2.4,2,5
Duke Riley,11830,LB,PHI,13,7,3.5,0,0,24,56.9,55.1,54.2,49.2,57.3,43.9,14.7,5,1,278,282,4.0,11,22
Alex Anzalone,11831,LB,NO,17,11,3.3,0,0,20,64.8,57.0,87.4,46.0,52.0,57.4,16.7,6,2,255,258,4.3,11,19
Tarell Basham,11835,ED,NYJ,16,10,2.1,1,1,22,41.2,64.6,47.5,65.6,71.7,28.9,24.1,7,4,263,273,3.8,10,12
Fabian Moreau,11836,CB,WAS,10,0,9.3,0,0,32,65.9,64.7,84.2,52.6,57.6,55.9,0.0,0,0,53,55,0.0,0,3
Derek Rivers,11838,ED,LA,11,0,5.5,0,0,26,63.2,57.9,81.2,61.1,48.3,75.8,0.0,0,0,32,34,6.3,2,2
D'Onta Foreman,11844,HB,TEN,1,0,,0,0,31,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Shaquill Griffin,11845,CB,SEA,13,2,6.2,1,0,29,64.8,64.6,87.3,64.9,56.6,69.7,7.7,1,3,288,295,1.4,4,10
Jourdan Lewis,11846,CB,DAL,15,3,4.2,0,0,9,45.8,48.1,62.0,70.2,54.3,73.4,7.1,2,8,296,303,4.1,12,23
John Johnson III,11847,S,LA,18,10,6.6,1,0,26,86.6,85.3,86.8,50.1,81.6,85.7,5.3,2,1,415,426,2.4,10,26
Montravius Adams,11848,DI,GB,8,3,1.8,0,0,12,53.0,63.7,81.7,52.7,74.2,74.4,0.0,0,0,60,62,11.7,7,9
Delano Hill,11849,S,SEA,2,0,4.0,0,0,29,43.0,43.5,79.1,60.0,64.7,64.4,0.0,0,0,20,21,5.0,1,1
Cameron Sutton,11850,CB,PIT,15,1,3.0,0,0,25,73.8,68.9,86.5,71.4,32.4,32.4,60.0,3,0,175,177,0.6,1,1
Cordrea Tankersley,11852,CB,MIN,1,0,,0,0,18,54.7,55.7,74.2,,60.0,72.5,,0,0,5,5,0.0,0,0
Rasul Douglas,11854,CB,CAR,14,3,6.8,0,0,5,60.2,60.2,62.8,57.0,60.2,66.9,20.0,3,4,274,277,1.5,4,9
Trey Hendrickson,11858,ED,NO,16,1,2.0,0,0,20,44.0,70.9,81.2,77.0,53.9,56.1,15.4,2,1,194,195,4.6,9,10
Jaleel Johnson,11864,DI,MIN,16,13,3.2,0,0,18,59.8,35.3,65.5,50.7,33.3,44.9,5.3,2,2,312,321,4.8,15,23
Tedric Thompson,11866,S,CLV,6,1,6.7,0,0,8,54.8,55.8,79.9,49.2,70.5,50.3,0.0,0,0,23,23,0.0,0,3
Eddie Jackson,11867,S,CHI,17,2,9.1,1,3,6,55.8,59.5,51.4,51.7,70.0,55.8,15.9,7,4,442,454,2.5,11,35
Rayshawn Jenkins,11868,S,LAC,15,10,6.1,0,0,27,70.0,68.9,83.2,75.0,61.7,54.1,14.3,6,1,341,347,3.8,13,26
Carl Lawson,11871,ED,CIN,16,12,2.7,1,0,7,54.0,76.3,36.3,84.9,61.1,68.1,6.1,2,6,266,270,4.1,11,19
Jalen Reeves-Maybin,11879,LB,DET,7,0,2.5,0,0,11,63.1,53.1,74.0,,48.9,30.2,0.0,0,0,26,26,7.7,2,2
Samson Ebukam,11880,ED,LA,18,7,2.8,1,0,26,46.5,56.8,66.6,68.3,48.9,46.6,13.0,3,1,169,172,5.9,10,13
Deatrich Wise Jr.,11886,ED,NE,16,15,4.0,0,0,19,71.9,70.6,88.3,73.3,56.1,68.1,4.5,2,1,240,243,6.3,15,27
Ryan Glasgow,11893,DI,NO,2,2,2.5,0,0,20,,53.6,76.4,59.8,53.0,70.6,0.0,0,0,23,23,8.7,2,2
Carlos Watkins,11897,DI,HST,16,7,2.9,1,0,13,54.8,46.6,48.3,59.2,45.4,68.3,3.8,1,3,288,297,3.8,11,18
Grover Stewart,11899,DI,IND,17,11,1.8,1,0,14,67.2,68.1,44.7,58.2,72.9,60.0,2.0,1,4,277,285,10.5,29,39
Damontae Kazee,11904,S,ATL,4,0,10.8,0,0,2,61.7,65.1,80.9,53.1,71.7,61.7,16.7,1,0,79,83,0.0,0,5
Desmond King II,11906,CB,TEN,16,7,4.8,0,0,31,62.4,67.0,60.1,64.6,81.9,72.9,4.8,1,7,220,226,3.6,8,13
Corn Elder,11907,CB,CAR,14,2,6.3,0,0,5,68.2,68.5,83.3,44.9,74.2,78.4,0.0,0,0,85,86,2.4,2,3
Jayon Brown,11910,LB,TEN,10,17,5.0,0,1,31,73.5,66.3,84.9,70.4,49.5,69.7,9.8,4,0,236,241,4.7,11,20
Nate Hairston,11913,CB,DEN,2,0,,0,0,10,41.8,43.4,77.6,,54.7,78.7,,0,1,29,31,0.0,0,0
Anthony Walker,11916,LB,IND,17,14,3.6,0,0,14,52.2,45.5,58.3,61.3,41.5,75.1,5.5,3,1,298,307,7.4,22,38
Matt Milano,11918,LB,BUF,12,5,5.2,1,0,4,56.4,55.6,52.4,74.1,48.2,54.3,11.4,4,3,181,187,7.2,13,26
Brian Allen,11928,CB,CLV,1,0,,0,0,8,27.6,27.6,0.0,,70.5,78.2,,0,2,7,8,0.0,0,0
Eric Saubert,11929,TE,JAX,1,0,,0,0,15,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Trent Taylor,11932,WR,SF,1,0,,0,0,28,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Davon Godchaux,11934,DI,MIA,5,4,3.4,0,0,17,58.5,57.4,83.4,57.6,56.6,73.9,0.0,0,0,89,89,4.5,4,9
Nathan Gerry,11940,LB,PHI,7,7,4.1,0,0,24,38.6,45.7,48.2,70.9,58.2,70.3,4.0,1,1,194,199,6.7,13,17
Chuck Clark,11941,S,BLT,18,10,7.2,0,2,3,70.8,69.8,54.2,65.6,66.9,90.1,5.4,3,8,389,392,4.1,16,43
Tanzel Smart,11944,DI,NYJ,3,0,6.0,0,0,22,,70.4,74.6,58.0,71.8,69.9,0.0,0,0,11,12,0.0,0,2
Xavier Woods,11946,S,DAL,15,12,7.6,0,0,9,62.5,61.9,84.3,83.8,55.2,65.0,14.9,7,1,434,444,2.8,12,28
Jordan Evans,11947,LB,CIN,4,1,4.0,0,0,7,54.6,60.4,80.5,68.3,61.8,57.5,20.0,1,1,19,20,10.5,2,3
Vincent Taylor,11949,DI,CLV,17,1,4.0,0,0,8,62.4,57.0,57.4,61.3,52.9,32.6,8.3,1,1,88,94,4.5,4,10
Tanner Vallejo,11950,LB,ARZ,5,4,2.9,0,0,1,55.9,67.0,82.1,81.5,67.8,77.3,0.0,0,0,34,36,20.6,7,9
Al-Quadin Muhammad,11951,ED,IND,17,4,2.4,1,0,14,56.1,61.2,59.3,55.8,72.7,80.9,0.0,0,3,191,201,5.8,11,16
D.J. Jones,11953,DI,SF,14,6,0.6,0,0,28,58.8,61.3,68.5,64.7,57.4,35.4,10.0,2,1,176,183,5.7,10,12
Pita Taumoepenu,11957,ED,ATL,1,0,,0,0,2,62.9,53.4,75.1,56.1,56.5,72.4,,0,0,2,2,0.0,0,0
Jeremiah Ledbetter,11960,DI,TB,1,1,3.0,0,0,30,,78.3,77.9,73.4,66.5,69.6,0.0,0,0,6,7,16.7,1,1
Brandon Wilson,11962,S,CIN,4,0,5.0,0,0,7,60.0,62.8,78.4,64.5,64.1,78.1,0.0,0,0,7,7,0.0,0,1
Rudy Ford,11963,CB,PHI,3,0,5.7,0,0,24,54.0,51.8,79.1,,50.8,41.8,25.0,1,0,24,26,4.2,1,3
Ifeadi Odenigbo,11975,ED,MIN,15,8,4.0,1,0,18,58.6,60.7,53.9,68.2,51.8,64.6,8.3,2,4,249,254,2.8,7,14
Isaac Rochell,11980,ED,LAC,16,6,2.8,0,0,27,61.9,52.6,88.9,53.3,50.4,47.0,12.0,3,0,162,166,7.4,12,16
David Moore,11981,WR,SEA,1,0,,0,0,29,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Adrian Colbert,11983,S,NYG,4,1,5.0,0,0,21,60.0,56.3,0.0,,69.4,69.7,0.0,0,2,38,39,2.6,1,3
Elijah Lee,11987,LB,CLV,1,0,,0,0,8,60.0,73.5,67.9,66.0,60.2,,,0,0,2,2,0.0,0,0
Patrick O'Connor,12005,ED,TB,8,0,0.0,0,0,30,60.0,60.6,82.0,56.6,71.7,27.1,0.0,0,0,28,30,7.1,2,2
Ryan Lewis,12017,CB,NYG,5,0,,0,0,21,42.8,41.2,83.7,,33.4,28.7,100.0,2,1,99,105,0.0,0,0
Michael Davis,12040,CB,LAC,16,5,3.7,1,0,27,62.9,63.1,68.1,58.0,62.0,67.4,4.3,1,3,354,360,3.1,11,17
Greg Mabin,12068,CB,JAX,5,1,9.0,0,0,15,41.4,48.4,82.7,,71.2,64.4,12.5,1,2,130,133,2.3,3,6
Bryan Cox Jr.,12092,ED,BUF,1,1,,0,0,4,,46.6,77.1,51.4,50.7,69.6,0.0,0,0,12,12,0.0,0,0
B.J. Bello,12097,LB,LAC,2,1,,0,0,27,64.6,80.9,70.8,,75.4,73.2,0.0,0,0,7,7,0.0,0,0
Kai Nacua,12102,S,SF,1,0,,0,0,28,60.4,60.6,65.3,,60.0,,,0,0,1,1,0.0,0,0
Alex Barrett,12183,ED,SF,7,1,0.0,0,0,28,61.2,62.5,85.0,58.0,63.1,74.2,0.0,0,0,37,39,5.4,2,2
Adam Butler,12214,DI,NE,14,9,3.2,2,0,19,55.4,51.7,18.3,64.3,49.3,69.9,4.0,1,5,154,158,5.2,8,15
Devaroe Lawrence,12222,DI,WAS,1,0,6.0,0,0,32,,61.9,69.1,60.0,61.4,67.3,0.0,0,0,2,2,0.0,0,1
Arthur Maulet,12224,S,NYJ,8,1,13.6,0,0,22,45.7,49.7,83.5,61.6,69.5,34.1,14.3,1,2,127,131,1.6,2,5
Calvin Munson,12236,LB,MIA,5,1,2.7,0,0,17,57.7,46.9,0.0,60.0,55.7,33.7,20.0,1,1,25,25,8.0,2,3
Corey Clement,12253,HB,PHI,1,0,,0,0,24,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Greg Ward,12258,WR,PHI,1,0,,1,0,24,,59.9,60.0,,60.0,,,0,1,1,1,0.0,0,0
Jamal Perry,12259,CB,MIA,7,2,4.6,0,0,17,53.6,59.6,80.7,57.5,86.1,72.9,0.0,0,1,40,40,5.0,2,5
Dan Skipper,12307,DI,DET,1,1,,0,0,11,,39.8,72.5,60.0,45.2,26.4,50.0,1,0,8,8,0.0,0,0
